8545 34.17380 -105.45830 1899.00 7.3790
8544 34.16320 -105.35000 1831.00 0.1424
8905 34.14090 -107.78560 2199.00 -2.2822
8901 34.11990 -107.71590 2157.00 -6.7090
8904 34.14080 -107.67080 2139.00 -10.0204
8903 34.13460 -107.59360 2128.00 -4.8848
8902 34.14240 -107.53190 2205.00 0.6013
8806 34.11890 -107.48790 2192.00 8.0166
8810 34.14490 -107.45840 2258.00 7.8626
8809 34.14690 -107.28360 1993.00 13.1580
8805 34.12910 -107.20830 1963.00 12.0499
8807 34.14080 -107.04160 1851.00 -1.5645
8740 34.13330 -106.90910 1435.00 -12.6364
8741 34.13740 -106.73330 1686.00 3.6071
8689 34.11830 -106.45160 1680.00 9.4388
8616 34.12770 -105.99830 1890.00 -15.8596
8619 34.14080 -105.70000 2092.00 -0.1424
8618 34.14830 -105.64500 2025.00 2.6953
8617 34.13680 -105.59170 1963.00 2.3199
8542 34.13770 -105.42500 1835.00 8.6060
8539 34.12120 -105.21670 1662.00 -1.6827
8895 34.09290 -107.76740 2166.00 4.0327
8894 34.09160 -107.72830 2148.00 -8.3529
8898 34.10530 -107.62890 2125.00 -4.6671
8893 34.09740 -107.58060 2125.00 -4.9933
8892 34.08460 -107.54190 2129.00 -1.7252
8804 34.10880 -107.43240 2260.00 9.8043
8803 34.11430 -107.37330 2122.00 0.3999
8800 34.09630 -107.31430 2033.00 5.6982
8799 34.09610 -107.26390 2035.00 11.6623
8802 34.11160 -107.24660 2000.00 9.5627
8798 34.08660 -107.19990 2344.00 13.6752
8801 34.10010 -107.13130 1870.00 3.3873
8797 34.09080 -107.02580 1754.00 -0.1307
8739 34.10160 -106.89830 1436.00 -13.1524
8738 34.10860 -106.82690 1525.00 -3.4937
8735 34.08490 -106.78330 1584.00 2.0654
8734 34.08580 -106.72740 1733.00 0.7614
8737 34.10490 -106.65830 1818.00 4.6211
8733 34.08910 -106.59240 1821.00 8.0202
8736 34.10660 -106.50580 1685.00 9.9598
8688 34.11490 -106.36740 1732.00 9.3439
8687 34.08410 -106.26990 1819.00 -1.1893
8686 34.09990 -106.17990 1954.00 -5.6005
8685 34.08910 -106.07330 1866.00 -13.4366
8611 34.08400 -105.99830 1871.00 -17.9934
8615 34.10550 -105.86330 1941.00 -21.4578
8614 34.10970 -105.77330 2018.00 -14.1774
8613 34.10550 -105.65500 2018.00 -1.9236
8612 34.10800 -105.54330 1920.00 4.5145
8610 34.08670 -105.50000 1888.00 1.3934
8538 34.11130 -105.38500 1797.00 2.9668
8537 34.11620 -105.33170 1783.00 -2.5099
8536 34.11470 -105.27670 1738.00 -2.2426
8885 34.05360 -107.73360 2136.00 -6.9312
8890 34.06830 -107.68160 2130.00 -5.9759
8889 34.07330 -107.62860 2126.00 -3.8631
8884 34.06660 -107.60490 2125.00 -5.0333
8883 34.06490 -107.51330 2135.00 -0.7810
8796 34.08030 -107.47940 2156.00 5.9034
8795 34.07360 -107.43810 2168.00 12.1345
8793 34.05090 -107.39980 2164.00 6.8631
8792 34.05360 -107.35910 2099.00 1.5419
8791 34.05660 -107.23460 2284.00 5.1630
8794 34.07810 -107.08130 1856.00 -7.4029
8731 34.06490 -106.90330 1408.00 -10.0417
8732 34.06990 -106.56830 1994.00 10.8035
8684 34.07080 -106.40160 1680.00 12.2406
8608 34.06100 -105.88830 1893.00 -22.8871
8609 34.08330 -105.65830 1992.00 -9.6881
8607 34.06270 -105.65000 2014.00 -7.2497
8533 34.05530 -105.41670 1788.00 -2.2087
8534 34.07100 -105.32830 1707.00 -1.5425
8532 34.06100 -105.28000 1646.00 -1.7605
8881 34.03830 -107.76860 2133.00 -7.4323
8880 34.03880 -107.66290 2152.00 -10.3224
8879 34.03860 -107.59490 2186.00 -6.2051
8878 34.03840 -107.53640 2163.00 -5.2517
